image,mask
/home/kiran_shahi/dissertation/dataset/image/laptop_a0325_outdoor/laptop_a0325_outdoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0325_outdoor/laptop_a0325_outdoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0325_outdoor/laptop_a0325_outdoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0325_outdoor/laptop_a0325_outdoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0325_outdoor/laptop_a0325_outdoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0325_outdoor/laptop_a0325_outdoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0325_outdoor/laptop_a0325_outdoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0325_outdoor/laptop_a0325_outdoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0015/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0015/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0015/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0084.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0090.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0090.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0096.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0096.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0102.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0102.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0108.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0108.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0114.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0114.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0120.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0120.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0126.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0126.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0132.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0132.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0138.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0138.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0144.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0144.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0150.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0150.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0156.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0156.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0162.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0162.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0168.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0168.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0174.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0174.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0258_outdoor/laptop_a0258_outdoor_0180.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0258_outdoor/laptop_a0258_outdoor_0180.png
/home/kiran_shahi/dissertation/dataset/image/0282/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0282/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0282/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00000.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00000.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00001.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00001.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00002.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00002.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00003.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00003.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00004.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00004.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00005.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00005.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00006.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00007.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00007.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00008.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00008.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00009.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00009.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00010.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00010.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00011.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00011.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00012.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00013.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00013.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00014.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00014.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00015.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00015.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00016.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00016.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00017.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00017.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00018.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00019.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00019.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00020.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00020.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00021.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00021.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00022.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00022.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00023.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00023.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00024.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00025.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00025.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00026.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00026.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00027.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00027.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00028.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00028.jpg
/home/kiran_shahi/dissertation/dataset/image/0418/00029.jpg,/home/kiran_shahi/dissertation/dataset/alpha/0418/00029.jpg
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0006.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0006.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0012.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0012.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0018.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0018.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0024.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0024.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0030.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0030.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0036.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0036.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0042.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0042.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0048.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0048.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0054.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0054.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0060.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0060.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0066.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0066.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0072.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0072.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0078.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0078.png
/home/kiran_shahi/dissertation/dataset/image/laptop_a0395_outdoor/laptop_a0395_outdoor_0084.jpg,/home/kiran_shahi/dissertation/dataset/alpha/laptop_a0395_outdoor/laptop_a0395_outdoor_0084.png
